seqnames	start	end	width	strand	geneID	Chr	ATAC_Start	ATAC_End	Strand	Length	ATAC_factor	ATAC_direction	ATAC_Gd7	ATAC_Time	ATAC_Toll10b	ATAC_Toll9	PRO_Gd7	PRO_Toll10b	PRO_Toll9	PRO_Time	CBP_Gd7	CBP_Toll10b	CBP_Toll9	K27ac_geneID	K27ac_Chr	K27ac_Start	K27ac_End	K27ac_Strand	K27ac_Length	K27ac_factor	K27ac_direction	K27ac_Gd7	K27ac_Toll10b	K27ac_Toll9	enhancerID	enhancerGenotype	insituID	inSituLocation	inSituScore	geneID_unique	enhancer	inSitu	UMAP1	UMAP2	distance1	distance2
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.4	0	0	13.20311	9.994575	13.20311	16.5594
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.20306	9.994042	13.20306	16.55903
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.20212	9.992664	13.20212	16.55746
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.21008	10.00082	13.21008	16.56873
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.21751	9.999475	13.21751	16.57384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.20868	9.99728	13.20868	16.56547
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.21088	9.997066	13.21088	16.56709
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.5	0	1	13.20311	9.994575	13.20311	16.5594
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.20306	9.994042	13.20306	16.55903
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.20212	9.992664	13.20212	16.55746
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.21008	10.00082	13.21008	16.56873
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.21751	9.999475	13.21751	16.57384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.20868	9.99728	13.20868	16.56547
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.21088	9.997066	13.21088	16.56709
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4490	chr3R	25173297	25182273	.	8977	Gd7	Down	-1.681348	0.4298277	1.048642	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.6	0	0	13.20311	9.994575	13.20311	16.5594
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5031	procephalic_ectoderm_AISN	3	Region6795.7	0	0	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5032	trunk_mesoderm_AISN_broad	2	Region6795.8	0	0	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5033	anterior	3	Region6795.9	0	0	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5034	dorsal_ectoderm_AISN_subset	3	Region6795.10	0	0	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5035	A-P_semi-stripes_dorsal	3	Region6795.11	0	0	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20278	9.992699	13.20278	16.558
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.20641	9.99757	13.20641	16.56384
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5036	ventral_ectoderm_AISN	3	Region6795.12	0	1	13.22661	10.01276	13.22661	16.58911
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	13.20583	9.997368	13.20583	16.56325
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	13.20594	9.997489	13.20594	16.56341
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	13.20423	9.995738	13.20423	16.56099
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	13.20648	9.997193	13.20648	16.56366
chr3R	25181306	25183013	1708	*	Region6795	chr3R	25181306	25183013	.	1708	Time	Down	-0.5103583	-2.020922	-0.2854761	1.097118	-0.6291873	-0.1614888	1.129284	-1.495224	0.2047399	-0.4342292	0.2641202	Region4491	chr3R	25182770	25183695	.	926	Gd7	Down	-2.041036	1.264825	0.4399363	None	None	region 5037	trunk_mesoderm_AISN_subset	3	Region6795.13	0	0	13.20278	9.992699	13.20278	16.558
